Turn,Player,Value
534,8, g:1013 i:1208 tg:425306 h:169 c:83 cc:867 m:57454 sc:1632 s:2782 l:181 p:1509 f:291 po:29656000 nc:11 w:35 t:121 fa:0 fr:135 tru:4 gw:2 in:2 to:255
534,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
534,10, g:11322 i:13897 tg:974291 h:1128 c:92 cc:12410 m:1346116 sc:25347 s:14235 l:1667 p:18755 f:4168 po:1467092000 nc:117 w:20 t:121 fa:0 fr:130 tru:12 gw:12 in:5 to:1735
534,11, g:1659 i:2011 tg:417424 h:250 c:109 cc:1130 m:227048 sc:4085 s:3746 l:238 p:2384 f:549 po:139550000 nc:18 w:12 t:121 fa:0 fr:19 tru:7 gw:5 in:3 to:365
534,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
534,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
535,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
535,2, g:1988 i:2413 tg:321253 h:200 c:74 cc:916 m:146916 sc:4237 s:2922 l:240 p:3351 f:629 po:216292000 nc:17 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:242
535,3, g:11 i:18 tg:10 h:15 c:22 cc:32 m:3731 sc:76 s:494 l:28 p:12 f:4 po:232000 nc:1 w:0 t:89 fa:0 fr:0 tru:0 gw:0 in:0 to:0
535,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
535,5, g:509 i:812 tg:114603 h:133 c:63 cc:582 m:146468 sc:1570 s:2135 l:198 p:1446 f:331 po:21920000 nc:17 w:4 t:121 fa:0 fr:14 tru:6 gw:3 in:2 to:120
535,6, g:8772 i:9857 tg:860128 h:300 c:88 cc:2297 m:473394 sc:18123 s:8488 l:572 p:11917 f:2120 po:1355252000 nc:38 w:5 t:121 fa:0 fr:68 tru:10 gw:3 in:3 to:968
535,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
535,8, g:569 i:731 tg:427071 h:144 c:83 cc:794 m:49214 sc:1574 s:2667 l:152 p:1350 f:241 po:29217000 nc:9 w:35 t:121 fa:0 fr:108 tru:4 gw:2 in:2 to:243
535,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
535,10, g:11606 i:14257 tg:1008681 h:1139 c:92 cc:14742 m:1338498 sc:26208 s:14744 l:1729 p:19520 f:4203 po:1499969000 nc:121 w:26 t:121 fa:0 fr:130 tru:12 gw:12 in:5 to:1761
535,11, g:1580 i:1934 tg:420390 h:238 c:109 cc:1037 m:243396 sc:4177 s:3611 l:217 p:2290 f:532 po:141201000 nc:16 w:9 t:121 fa:0 fr:19 tru:7 gw:5 in:3 to:351
535,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
535,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
536,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
536,2, g:1997 i:2406 tg:330142 h:193 c:74 cc:907 m:138152 sc:4256 s:2819 l:230 p:3197 f:606 po:211402000 nc:16 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:242
536,3, g:17 i:24 tg:27 h:15 c:22 cc:18 m:3773 sc:69 s:498 l:28 p:15 f:22 po:232000 nc:1 w:0 t:90 fa:0 fr:0 tru:0 gw:0 in:0 to:4
536,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
536,5, g:609 i:894 tg:116378 h:143 c:63 cc:575 m:135208 sc:1624 s:2105 l:170 p:1357 f:311 po:22460000 nc:15 w:4 t:121 fa:0 fr:14 tru:6 gw:3 in:2 to:124
536,6, g:9853 i:10918 tg:870412 h:540 c:88 cc:2616 m:514398 sc:16536 s:8852 l:608 p:11867 f:2244 po:1295648000 nc:40 w:26 t:121 fa:0 fr:731 tru:10 gw:1 in:3 to:1019
536,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
536,8, g:472 i:646 tg:428835 h:94 c:83 cc:623 m:58960 sc:1628 s:2120 l:136 p:1393 f:227 po:29463000 nc:9 w:12 t:121 fa:0 fr:44 tru:4 gw:2 in:2 to:173
536,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
536,10, g:11789 i:14475 tg:1042537 h:1150 c:92 cc:14880 m:1341986 sc:26554 s:14893 l:1740 p:19801 f:4305 po:1534762000 nc:121 w:28 t:121 fa:0 fr:121 tru:12 gw:12 in:5 to:1779
536,11, g:1545 i:1891 tg:423885 h:226 c:109 cc:1031 m:233204 sc:4020 s:3598 l:217 p:2327 f:550 po:141048000 nc:16 w:9 t:121 fa:0 fr:19 tru:8 gw:5 in:3 to:363
536,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
536,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
537,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
537,2, g:1939 i:2343 tg:336095 h:197 c:74 cc:913 m:137580 sc:4321 s:2784 l:221 p:3118 f:547 po:211510000 nc:15 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:250
537,3, g:19 i:25 tg:46 h:14 c:22 cc:24 m:3410 sc:74 s:503 l:28 p:14 f:18 po:337000 nc:1 w:0 t:90 fa:0 fr:0 tru:0 gw:0 in:0 to:4
537,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
537,5, g:675 i:960 tg:117496 h:145 c:63 cc:602 m:132266 sc:1725 s:2132 l:187 p:1403 f:331 po:22395000 nc:16 w:4 t:121 fa:0 fr:14 tru:6 gw:3 in:2 to:130
537,6, g:7580 i:8611 tg:881229 h:298 c:88 cc:2226 m:446816 sc:15832 s:8086 l:575 p:11618 f:2186 po:1235838000 nc:37 w:5 t:121 fa:0 fr:64 tru:7 gw:1 in:3 to:960
537,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
537,8, g:553 i:733 tg:429680 h:152 c:83 cc:814 m:68948 sc:1651 s:2677 l:154 p:1452 f:260 po:29506000 nc:10 w:33 t:121 fa:0 fr:121 tru:4 gw:2 in:2 to:245
537,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
537,10, g:12107 i:14829 tg:1064192 h:1180 c:92 cc:15300 m:1375246 sc:27368 s:15048 l:1752 p:20054 f:4347 po:1564290000 nc:122 w:28 t:121 fa:0 fr:128 tru:12 gw:12 in:5 to:2635
537,11, g:1437 i:1786 tg:427279 h:229 c:109 cc:998 m:246412 sc:4044 s:3582 l:214 p:2318 f:540 po:141157000 nc:16 w:9 t:121 fa:0 fr:19 tru:8 gw:5 in:3 to:345
537,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
537,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
538,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
538,2, g:1982 i:2394 tg:342046 h:193 c:74 cc:911 m:156398 sc:4408 s:2829 l:247 p:3062 f:538 po:213672000 nc:17 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:250
538,3, g:12 i:18 tg:57 h:15 c:22 cc:32 m:3298 sc:69 s:502 l:28 p:13 f:8 po:232000 nc:1 w:0 t:91 fa:0 fr:0 tru:0 gw:0 in:0 to:0
538,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
538,5, g:499 i:711 tg:118935 h:115 c:63 cc:393 m:93254 sc:1307 s:1880 l:132 p:985 f:263 po:18304000 nc:11 w:4 t:121 fa:0 fr:10 tru:4 gw:1 in:2 to:75
538,6, g:10199 i:11197 tg:890081 h:517 c:88 cc:2533 m:386890 sc:16834 s:8433 l:581 p:11163 f:2149 po:1190965000 nc:37 w:26 t:121 fa:0 fr:681 tru:10 gw:1 in:3 to:1047
538,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
538,8, g:515 i:687 tg:431859 h:100 c:83 cc:610 m:53706 sc:1553 s:2019 l:116 p:1393 f:236 po:29253000 nc:8 w:10 t:121 fa:0 fr:48 tru:4 gw:2 in:2 to:175
538,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
538,10, g:12983 i:15769 tg:1085500 h:1230 c:94 cc:15820 m:1425538 sc:29902 s:15359 l:1780 p:20526 f:4403 po:1592544000 nc:124 w:30 t:121 fa:0 fr:138 tru:12 gw:12 in:5 to:2735
538,11, g:1441 i:1798 tg:430864 h:229 c:109 cc:1012 m:234456 sc:4144 s:3663 l:227 p:2306 f:508 po:142829000 nc:17 w:9 t:121 fa:0 fr:19 tru:9 gw:5 in:3 to:334
538,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
538,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
539,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
539,2, g:1987 i:2400 tg:347943 h:192 c:74 cc:935 m:163380 sc:4339 s:2842 l:247 p:3169 f:592 po:216330000 nc:17 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:254
539,3, g:12 i:18 tg:68 h:15 c:22 cc:29 m:2959 sc:64 s:506 l:28 p:13 f:8 po:150000 nc:1 w:0 t:93 fa:0 fr:0 tru:0 gw:0 in:0 to:0
539,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
539,5, g:466 i:661 tg:120323 h:104 c:63 cc:403 m:50900 sc:1259 s:1854 l:132 p:1004 f:230 po:17245000 nc:11 w:5 t:121 fa:0 fr:10 tru:4 gw:1 in:2 to:75
539,6, g:7155 i:8153 tg:901902 h:295 c:88 cc:2283 m:416098 sc:15266 s:7936 l:594 p:11197 f:2111 po:1189371000 nc:37 w:5 t:121 fa:0 fr:59 tru:10 gw:1 in:3 to:1001
539,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
539,8, g:514 i:695 tg:433231 h:153 c:83 cc:823 m:52888 sc:1606 s:2668 l:154 p:1413 f:257 po:29454000 nc:10 w:33 t:121 fa:0 fr:117 tru:4 gw:2 in:2 to:239
539,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
539,10, g:12387 i:15214 tg:1113528 h:1243 c:94 cc:16004 m:1419182 sc:28385 s:15408 l:1747 p:20176 f:4490 po:1630551000 nc:122 w:27 t:121 fa:0 fr:134 tru:12 gw:12 in:6 to:2785
539,11, g:1504 i:1863 tg:434187 h:206 c:109 cc:1035 m:237270 sc:4284 s:3685 l:227 p:2393 f:588 po:143860000 nc:17 w:9 t:121 fa:0 fr:19 tru:9 gw:5 in:3 to:337
539,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
539,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
540,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
540,2, g:1998 i:2418 tg:353900 h:194 c:74 cc:957 m:152620 sc:4431 s:2875 l:271 p:3132 f:575 po:216466000 nc:18 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:254
540,3, g:18 i:24 tg:86 h:15 c:22 cc:24 m:2987 sc:64 s:510 l:28 p:13 f:12 po:150000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:4
540,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
540,5, g:351 i:498 tg:121617 h:86 c:63 cc:328 m:41024 sc:1039 s:1619 l:72 p:681 f:156 po:10869000 nc:7 w:3 t:121 fa:0 fr:8 tru:4 gw:1 in:2 to:48
540,6, g:9012 i:10014 tg:919372 h:526 c:88 cc:2639 m:446518 sc:15389 s:8476 l:614 p:11084 f:2102 po:1190670000 nc:38 w:26 t:121 fa:0 fr:685 tru:10 gw:1 in:3 to:1049
540,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
540,8, g:514 i:696 tg:434586 h:92 c:83 cc:630 m:47070 sc:1590 s:2147 l:150 p:1431 f:264 po:30197000 nc:10 w:12 t:121 fa:0 fr:58 tru:4 gw:2 in:2 to:164
540,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
540,10, g:12718 i:15588 tg:1151484 h:1280 c:94 cc:16432 m:1483084 sc:29102 s:15641 l:1758 p:21017 f:4611 po:1667178000 nc:123 w:29 t:121 fa:0 fr:137 tru:14 gw:13 in:6 to:2830
540,11, g:1422 i:1779 tg:438101 h:197 c:109 cc:999 m:252938 sc:4101 s:3682 l:227 p:2315 f:543 po:144557000 nc:17 w:9 t:121 fa:0 fr:19 tru:9 gw:5 in:3 to:309
540,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
540,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
541,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
541,2, g:2201 i:2621 tg:359609 h:189 c:74 cc:1160 m:172388 sc:4371 s:2878 l:247 p:3551 f:612 po:220969000 nc:17 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:260
541,3, g:17 i:24 tg:103 h:15 c:22 cc:18 m:3381 sc:64 s:510 l:28 p:13 f:16 po:150000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:4
541,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
541,5, g:286 i:380 tg:122610 h:68 c:63 cc:229 m:37792 sc:717 s:1468 l:52 p:389 f:117 po:6520000 nc:5 w:3 t:121 fa:0 fr:6 tru:0 gw:1 in:2 to:30
541,6, g:6894 i:7847 tg:941067 h:301 c:88 cc:2169 m:426760 sc:14531 s:7540 l:582 p:10512 f:1703 po:1100894000 nc:35 w:3 t:121 fa:0 fr:54 tru:10 gw:1 in:3 to:969
541,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
541,8, g:530 i:715 tg:435866 h:145 c:83 cc:838 m:56850 sc:1753 s:2710 l:148 p:1351 f:237 po:30440000 nc:10 w:33 t:121 fa:0 fr:129 tru:4 gw:2 in:2 to:234
541,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
541,10, g:15014 i:17935 tg:1187978 h:1340 c:94 cc:16482 m:1643914 sc:30069 s:16079 l:1838 p:22935 f:5289 po:1681309000 nc:128 w:39 t:121 fa:0 fr:141 tru:14 gw:13 in:6 to:2830
541,11, g:1239 i:1585 tg:441472 h:200 c:109 cc:955 m:269626 sc:3922 s:3417 l:200 p:2115 f:548 po:145769000 nc:15 w:1 t:121 fa:0 fr:19 tru:9 gw:5 in:3 to:297
541,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
541,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
542,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
542,2, g:2049 i:2473 tg:365462 h:189 c:74 cc:954 m:169334 sc:4346 s:2886 l:248 p:3259 f:627 po:221143000 nc:17 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:260
542,3, g:9 i:16 tg:112 h:15 c:22 cc:29 m:3394 sc:58 s:506 l:28 p:12 f:4 po:90000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:0
542,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
542,5, g:144 i:201 tg:123110 h:52 c:63 cc:130 m:24172 sc:422 s:1235 l:19 p:198 f:54 po:4704000 nc:2 w:0 t:121 fa:0 fr:4 tru:0 gw:0 in:2 to:16
542,6, g:8547 i:9454 tg:958644 h:402 c:88 cc:2706 m:445106 sc:13650 s:7603 l:569 p:10634 f:1608 po:981842000 nc:34 w:23 t:121 fa:0 fr:614 tru:9 gw:1 in:3 to:946
542,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
542,8, g:512 i:690 tg:437641 h:89 c:83 cc:751 m:52418 sc:1694 s:2152 l:145 p:1390 f:221 po:30433000 nc:10 w:12 t:121 fa:0 fr:44 tru:4 gw:2 in:2 to:158
542,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
542,10, g:18413 i:21392 tg:1220550 h:1729 c:94 cc:21321 m:1611136 sc:32925 s:16560 l:1837 p:25702 f:5408 po:1765320000 nc:128 w:41 t:121 fa:0 fr:139 tru:14 gw:13 in:6 to:2921
542,11, g:1243 i:1593 tg:445168 h:197 c:109 cc:971 m:259264 sc:3919 s:3436 l:200 p:2087 f:541 po:146344000 nc:15 w:1 t:121 fa:0 fr:19 tru:10 gw:5 in:3 to:301
542,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
542,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
543,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
543,2, g:2054 i:2484 tg:374789 h:187 c:74 cc:968 m:165560 sc:4365 s:2921 l:267 p:3276 f:642 po:225828000 nc:18 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:274
543,3, g:9 i:16 tg:122 h:15 c:22 cc:26 m:3814 sc:53 s:501 l:28 p:12 f:4 po:48000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:0
543,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
543,5, g:152 i:210 tg:123402 h:57 c:63 cc:142 m:16734 sc:445 s:1335 l:32 p:268 f:52 po:4756000 nc:3 w:3 t:121 fa:0 fr:4 tru:0 gw:0 in:2 to:18
543,6, g:7656 i:8542 tg:977591 h:398 c:88 cc:2223 m:413334 sc:12973 s:7387 l:585 p:9205 f:1534 po:863598000 nc:34 w:25 t:121 fa:0 fr:588 tru:8 gw:1 in:3 to:929
543,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
543,8, g:429 i:585 tg:439026 h:87 c:83 cc:587 m:53112 sc:1636 s:1976 l:81 p:1234 f:196 po:29348000 nc:6 w:10 t:121 fa:0 fr:39 tru:4 gw:2 in:2 to:152
543,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
543,10, g:18400 i:21430 tg:1253426 h:1423 c:94 cc:20400 m:1596430 sc:33472 s:16763 l:1856 p:25982 f:5489 po:1828046000 nc:129 w:38 t:121 fa:0 fr:136 tru:14 gw:13 in:6 to:2931
543,11, g:1150 i:1501 tg:448229 h:193 c:109 cc:944 m:263782 sc:3884 s:3418 l:200 p:2055 f:520 po:134467000 nc:15 w:1 t:121 fa:0 fr:19 tru:9 gw:5 in:3 to:255
543,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
543,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
544,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
544,2, g:1975 i:2403 tg:381141 h:196 c:74 cc:959 m:160972 sc:4371 s:2877 l:243 p:3206 f:590 po:227049000 nc:16 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:264
544,3, g:9 i:16 tg:0 h:16 c:22 cc:27 m:3904 sc:48 s:497 l:28 p:14 f:4 po:21000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:0
544,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
544,5, g:153 i:211 tg:123707 h:62 c:63 cc:160 m:14608 sc:446 s:1331 l:33 p:269 f:54 po:4411000 nc:3 w:3 t:121 fa:0 fr:4 tru:0 gw:0 in:2 to:20
544,6, g:5614 i:6496 tg:995367 h:185 c:88 cc:1846 m:378100 sc:12424 s:6759 l:583 p:9055 f:1548 po:780774000 nc:35 w:4 t:121 fa:0 fr:46 tru:9 gw:1 in:3 to:829
544,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
544,8, g:210 i:315 tg:439716 h:105 c:83 cc:545 m:36260 sc:982 s:2280 l:66 p:700 f:90 po:11394000 nc:5 w:31 t:121 fa:0 fr:60 tru:4 gw:2 in:2 to:165
544,9, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
544,10, g:18842 i:21888 tg:1287167 h:1447 c:94 cc:20623 m:1628334 sc:34075 s:16939 l:1864 p:26240 f:5611 po:1883880000 nc:129 w:38 t:121 fa:0 fr:139 tru:14 gw:13 in:6 to:2975
544,11, g:1162 i:1525 tg:451671 h:191 c:109 cc:1007 m:222166 sc:3949 s:3525 l:223 p:2094 f:507 po:131669000 nc:17 w:1 t:121 fa:0 fr:19 tru:8 gw:5 in:3 to:259
544,12, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
544,0, g:0 i:0 tg:400 h:14 c:0 cc:0 m:435 sc:0 s:512 l:0 p:0 f:0 po:0 nc:0 w:0 t:118 fa:0 fr:0 tru:0 gw:0 in:0 to:0
545,1, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
545,2, g:2071 i:2501 tg:387012 h:202 c:74 cc:974 m:162462 sc:4524 s:2908 l:262 p:3186 f:572 po:229156000 nc:17 w:6 t:121 fa:0 fr:23 tru:0 gw:5 in:3 to:264
545,3, g:8 i:16 tg:9 h:16 c:22 cc:24 m:4376 sc:43 s:492 l:28 p:14 f:4 po:6000 nc:1 w:0 t:94 fa:0 fr:0 tru:0 gw:0 in:0 to:0
545,4, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
545,5, g:114 i:149 tg:124044 h:55 c:63 cc:143 m:11556 sc:315 s:1257 l:25 p:215 f:24 po:2793000 nc:2 w:3 t:121 fa:0 fr:2 tru:0 gw:0 in:2 to:16
545,6, g:5623 i:6425 tg:1010566 h:191 c:88 cc:1705 m:350350 sc:11365 s:6438 l:522 p:8426 f:1449 po:702718000 nc:32 w:9 t:121 fa:0 fr:181 tru:8 gw:2 in:3 to:646
545,7, g:n i:n tg:n h:n c:n cc:n m:n sc:n s:n l:n p:n f:n po:n nc:n w:n t:n fa:n fr:n tru:n gw:n in:n to:n
545,8, g:257 i:365 tg:439574 h:91 c:83 cc:488 m:31748 sc:950 s:2115 l:83 p:679 f:99 po:12160000 nc:5 w:24 t:121 fa:0 fr:45 tru:4 gw:0 in:2 to:128
